Id,SalePrice
1461,123387.639998
1462,162660.422379
1463,188074.596449
1464,193687.895534
1465,183566.543692
1466,173299.581711
1467,172961.73805
1468,166893.339265
1469,175319.253774
1470,126119.071521
1471,204849.832475
1472,95172.9745194
1473,98039.8410014
1474,148521.635224
1475,117360.265631
1476,362027.440232
1477,256864.191415
1478,294807.395109
1479,301399.395952
1480,472469.745649
1481,309799.714582
1482,205497.853501
1483,178854.073775
1484,166208.388811
1485,179355.536641
1486,197259.842139
1487,340246.342521
1488,234166.189963
1489,213284.961783
1490,226032.004952
1491,190417.692138
1492,96386.5832216
1493,182747.555195
1494,295935.214378
1495,285267.276843
1496,243402.627029
1497,181671.651316
1498,163605.75215
1499,160677.810444
1500,158990.051342
1501,181405.746219
1502,148747.927146
1503,285894.070534
1504,238426.813008
1505,220666.083275
1506,184341.438769
1507,244062.402056
1508,198676.4465
1509,161434.163706
1510,148303.3379
1511,149594.669225
1512,173010.889178
1513,140013.084287
1514,171592.830721
1515,192867.846232
1516,150263.417692
1517,158264.931305
1518,130995.754313
1519,229123.834802
1520,138085.112155
1521,139279.449039
1522,168310.232671
1523,111636.578845
1524,123320.655739
1525,122838.872116
1526,115494.031167
1527,106832.420944
1528,130049.77777
1529,150175.804276
1530,170541.290537
1531,111363.800812
1532,97171.9997769
1533,152208.478461
1534,117633.164362
1535,149629.397359
1536,107687.38666
1537,69453.2254657
1538,149387.954446
1539,192064.701153
1540,101346.765234
1541,141182.033088
1542,135775.432606
1543,215722.04351
1544,80769.0285628
1545,107407.886778
1546,131674.807152
1547,142765.712332
1548,139627.326982
1549,113350.517738
1550,144589.289901
1551,110942.759324
1552,145650.383658
1553,158016.231364
1554,115865.407642
1555,166164.47326
1556,86559.3941704
1557,110414.300261
1558,96132.8242532
1559,74201.4155176
1560,129838.22302
1561,141831.075787
1562,129237.261546
1563,122578.23787
1564,161857.059595
1565,152188.419021
1566,236944.111886
1567,74882.2037208
1568,224386.641993
1569,146563.356293
1570,140451.43368
1571,121633.515953
1572,147038.750567
1573,247424.200183
1574,117171.928978
1575,215121.745737
1576,264589.243672
1577,197985.478177
1578,142157.016372
1579,143773.738712
1580,194764.941621
1581,155062.766948
1582,128248.661701
1583,317451.180356
1584,229399.797248
1585,140664.125787
1586,71696.9144924
1587,99668.3476305
1588,153100.458282
1589,100799.305224
1590,132514.867769
1591,95603.1264465
1592,116677.90218
1593,127475.312648
1594,134662.408526
1595,112544.749228
1596,227813.481974
1597,182084.005162
1598,201904.913343
1599,167410.212287
1600,168376.636827
1601,65768.5397208
1602,116970.046381
1603,77677.1469053
1604,262417.492061
1605,241128.386153
1606,167254.72915
1607,167669.790122
1608,216171.757859
1609,195070.944973
1610,161916.590077
1611,139861.826521
1612,173236.579641
1613,169419.925056
1614,125705.046338
1615,81645.9660413
1616,68074.1899809
1617,87648.7448541
1618,125274.290687
1619,141204.510812
1620,163836.428917
1621,137243.624593
1622,141224.477347
1623,270836.823502
1624,218739.477507
1625,120358.942113
1626,163424.991483
1627,192096.55602
1628,272094.33845
1629,181161.601533
1630,363861.522777
1631,204369.533202
1632,227350.160276
1633,172140.167128
1634,188294.241516
1635,176983.871365
1636,156603.500776
1637,194821.998645
1638,186319.622776
1639,179798.529178
1640,255788.968218
1641,175168.128183
1642,233545.367386
1643,221218.903759
1644,228731.993373
1645,203447.103821
1646,159861.789447
1647,158002.40099
1648,134279.857872
1649,140483.905795
1650,115838.305373
1651,123059.873529
1652,96119.586924
1653,97587.9107718
1654,150649.176279
1655,148093.69915
1656,143575.61079
1657,150686.387768
1658,145178.02132
1659,122499.015574
1660,158889.314858
1661,454079.038856
1662,397230.697883
1663,397255.30695
1664,464272.034059
1665,316056.353436
1666,336720.483048
1667,369711.633805
1668,350567.497608
1669,292929.854775
1670,357087.656321
1671,264302.367018
1672,460405.47629
1673,299477.064875
1674,244850.579004
1675,190104.075415
1676,196196.696348
1677,219651.730337
1678,434311.417881
1679,396529.527785
1680,339899.221355
1681,250196.947899
1682,312577.49366
1683,178506.089655
1684,168998.945222
1685,170410.291784
1686,168511.144984
1687,165831.918182
1688,191481.829811
1689,193697.628668
1690,190373.524284
1691,180745.609616
1692,262784.254314
