Id,SalePrice
1461,120849.515932
1462,162934.044199
1463,188802.57536
1464,194041.303673
1465,183359.915771
1466,171628.026191
1467,168905.383274
1468,168513.38529
1469,173687.43034
1470,125426.578804
1471,204368.383091
1472,94536.0911261
1473,98676.0525741
1474,148932.943878
1475,117867.498263
1476,375028.654908
1477,257844.65061
1478,294226.850235
1479,303899.15158
1480,478837.81168
1481,317487.680554
1482,205797.937645
1483,180494.829804
1484,166238.912871
1485,174806.645999
1486,197840.134446
1487,348895.769502
1488,238285.452852
1489,212939.957781
1490,227796.84843
1491,188144.52523
1492,94654.3080557
1493,189495.062346
1494,296391.36372
1495,279438.988151
1496,242080.542832
1497,185234.210546
1498,164395.8283
1499,161960.1252
1500,160595.608925
1501,177353.76977
1502,146448.014218
1503,283229.88376
1504,238160.684176
1505,218479.107911
1506,184776.530816
1507,240362.03663
1508,197071.069988
1509,161723.930084
1510,150658.314919
1511,147151.654123
1512,171902.320884
1513,142297.170701
1514,168290.353744
1515,191827.969167
1516,149361.324957
1517,158461.483711
1518,127506.74791
1519,225627.98857
1520,138561.590844
1521,139376.883095
1522,167487.320609
1523,111168.677394
1524,122611.359031
1525,123824.862907
1526,111335.149567
1527,101795.038082
1528,135107.769082
1529,153107.464813
1530,170455.421913
1531,106956.846817
1532,92601.7780273
1533,145309.263305
1534,118530.182267
1535,147989.414577
1536,107279.820792
1537,66256.7037066
1538,152201.011445
1539,192341.860573
1540,100737.726855
1541,138835.124407
1542,137815.008319
1543,225822.680284
1544,79125.2511624
1545,109343.327253
1546,132506.451149
1547,143508.494517
1548,143584.940968
1549,110947.35265
1550,145481.452757
1551,108850.704653
1552,139947.531113
1553,157853.564245
1554,115249.613437
1555,169145.648915
1556,85595.6420347
1557,107524.051283
1558,96267.5544172
1559,82296.011161
1560,124360.36035
1561,133831.998721
1562,126324.679976
1563,123157.098426
1564,166205.463057
1565,151010.40984
1566,225461.363774
1567,71893.2962217
1568,221372.161823
1569,135702.524556
1570,136598.912288
1571,121987.119844
1572,146794.41532
1573,248168.55002
1574,114104.804607
1575,220403.204239
1576,251160.844838
1577,202977.069134
1578,141909.633997
1579,147073.376836
1580,193604.999663
1581,152688.19545
1582,128638.796664
1583,322721.952031
1584,227237.27829
1585,140985.853031
1586,67800.3951172
1587,97959.0073406
1588,151874.264324
1589,99427.1584693
1590,135994.222253
1591,100031.408991
1592,116964.048964
1593,130939.748551
1594,130583.274636
1595,105213.606356
1596,230584.936128
1597,179950.420624
1598,199310.608594
1599,163724.03063
1600,167375.334857
1601,63422.0034559
1602,109719.998908
1603,92938.4280035
1604,260553.167136
1605,239650.082663
1606,170468.459766
1607,157519.847043
1608,215885.379448
1609,200225.923552
1610,163760.171873
1611,136755.670151
1612,170115.400984
1613,166369.24889
1614,122659.079079
1615,85182.9826546
1616,70912.606225
1617,86901.2827752
