Id,SalePrice
1461,119423.962832
1462,153482.257417
1463,179255.917179
1464,195938.327677
1465,194542.712039
1466,171751.928027
1467,180763.767575
1468,162176.780517
1469,197525.559881
1470,113755.33227
1471,202171.615895
1472,99302.0549778
1473,96515.86347
1474,150132.970809
1475,113224.632069
1476,342067.499352
1477,236642.472169
1478,300017.239842
1479,289096.994683
1480,426033.676183
1481,302282.901381
1482,210797.48927
1483,184256.222646
1484,165766.661053
1485,202273.426109
1486,200006.460331
1487,308137.195339
1488,234179.849851
1489,183250.670191
1490,227223.646537
1491,197627.627998
1492,92712.5932421
1493,187630.682258
1494,284624.011398
1495,280998.260937
1496,225962.774405
1497,176887.786567
1498,161737.35775
1499,161598.950407
1500,152488.485857
1501,168029.660003
1502,148307.211107
1503,270002.160362
1504,239091.967446
1505,219244.488608
1506,194122.17935
1507,238878.788942
1508,201803.839411
1509,163242.016378
1510,139657.355552
1511,145925.714318
1512,177386.870802
1513,151263.467625
1514,147780.79534
1515,200404.567554
1516,162298.667081
1517,168919.902672
1518,134194.489878
1519,210435.660739
1520,124288.812651
1521,129328.053414
1522,185811.283169
1523,105680.940443
1524,130201.931501
1525,114900.57894
1526,111104.698007
1527,103893.840372
1528,146922.291779
1529,139482.321555
1530,176214.808267
1531,107317.061549
1532,103585.507701
1533,151245.992041
1534,134217.159765
1535,158164.469072
1536,115388.281261
1537,60738.2678353
1538,148892.147195
1539,219643.894733
1540,97845.5837196
1541,148595.928362
1542,140814.644873
1543,173854.392334
1544,87623.5820802
1545,111152.174196
1546,136005.821387
1547,132287.386694
1548,134490.37444
1549,114660.594654
1550,129148.658181
1551,121449.269601
1552,126800.519091
1553,147023.750838
1554,117977.063397
1555,166455.961254
1556,85922.9029818
1557,102054.472983
1558,103607.214345
1559,80350.9353536
1560,134552.565298
1561,124822.679785
1562,129418.375849
1563,115279.319117
1564,162853.361598
1565,145508.62406
1566,233644.184826
1567,79792.8888314
1568,224038.211631
1569,127707.480752
1570,149587.329337
1571,129698.132813
1572,143060.454721
1573,242821.746797
1574,118516.58146
1575,221413.862725
1576,243795.301473
1577,181345.339422
1578,148799.462931
1579,138589.219937
1580,198538.743662
1581,155155.423761
1582,123172.777875
1583,290019.801381
1584,216067.213882
1585,143046.095333
1586,62677.235083
1587,106769.137442
1588,143110.033548
1589,99377.9702003
1590,140424.232759
1591,90674.1688305
1592,125308.378021
1593,127497.379937
1594,122282.693814
1595,106037.680842
1596,201811.098954
1597,168259.069653
1598,219322.415605
1599,178764.15052
1600,177666.586845
1601,62521.4079094
1602,117833.638718
1603,80408.8675512
1604,253912.709687
1605,255840.448239
1606,173836.866816
1607,176071.872365
1608,226097.210828
1609,182567.207908
1610,151100.399403
1611,143173.804222
1612,174755.226532
1613,162307.371704
1614,126137.805679
1615,93983.7657354
1616,80190.1564265
1617,96094.9648935
1618,119504.859605
1619,139264.238002
1620,148636.742286
1621,141799.137789
1622,141953.087437
1623,261738.000934
1624,213304.404783
1625,120283.932718
1626,173010.186044
1627,190534.301317
1628,280038.278727
1629,189200.922259
1630,318705.199639
1631,217873.634316
1632,239085.895569
1633,181712.522982
1634,187670.274055
1635,181790.273969
1636,157545.348743
1637,195282.998618
1638,195293.580656
1639,191726.106049
1640,264424.87484
1641,191039.472104
1642,236808.799561
1643,220328.431975
1644,232191.536646
1645,206833.379164
1646,163387.438911
1647,170198.161697
1648,125957.337283
1649,140457.092958
1650,106439.280946
1651,119134.469292
1652,102257.556167
1653,105136.14522
1654,147114.477646
1655,139211.336186
1656,143540.403063
1657,147443.032087
1658,147863.793898
1659,115509.570876
1660,153838.715577
1661,431377.413509
1662,370479.955203
1663,361787.737714
1664,467029.877826
1665,299804.355123
1666,310436.963562
1667,359865.265306
1668,331637.399806
1669,305754.254103
1670,343582.99989
1671,248456.552072
1672,394170.624085
1673,277116.621058
1674,235473.389622
1675,192434.972485
1676,189650.983004
1677,215615.242061
1678,407869.477207
1679,351798.504323
1680,318249.908276
1681,247555.703214
1682,293313.890302
1683,180622.5666
1684,186955.61217
1685,178771.200719
1686,175446.095987
1687,182597.636843
1688,195412.7137
1689,198606.593553
1690,205017.167779
1691,194569.203715
1692,277555.250911
1693,186511.685455
1694,184335.221435
1695,170325.274023
1696,277511.455335
1697,175508.830675
1698,322188.176285
1699,297791.620416
1700,236152.402033
1701,265030.700638
1702,244104.283537
1703,246301.86099
1704,272046.807186
1705,241771.107931
1706,390871.912784
1707,205461.825943
1708,194230.727939
1709,261710.909467
1710,216617.531316
1711,269615.602076
1712,243183.930888
1713,265473.302714
1714,221760.049308
1715,206142.882427
1716,184067.621444
1717,180367.095276
1718,138234.630976
1719,204696.410542
1720,245871.224883
1721,174308.839454
1722,133434.727728
1723,164266.963772
1724,203900.982907
1725,235821.270088
1726,189169.827941
1727,160491.317456
1728,192251.662514
1729,165818.353029
1730,162643.465644
1731,124251.073039
1732,124269.713786
1733,108985.821295
1734,120604.732319
1735,135974.083645
1736,111747.896779
1737,283062.660423
1738,238898.189188
1739,239333.698316
1740,196976.254383
1741,180740.008185
1742,168715.373876
1743,180136.527772
1744,305478.046636
1745,210089.504035
1746,204756.129512
1747,225898.465691
1748,226640.375184
1749,151860.033215
1750,132086.203592
1751,267112.627042
1752,112699.207841
1753,145496.194859
1754,193984.044855
1755,174364.293146
1756,122401.563642
1757,116838.830587
1758,145025.494294
1759,165124.772566
1760,165735.147348
1761,145778.50183
1762,169846.327
1763,191028.568649
1764,114083.366242
1765,176046.940526
1766,189746.588475
1767,229631.133684
1768,136507.212289
1769,180714.224829
1770,154537.555589
1771,114816.657561
1772,135404.014626
1773,121913.497504
1774,140972.696178
1775,138244.870134
1776,130812.141936
1777,108832.339471
1778,140926.777303
1779,112962.216446
1780,188635.479548
1781,128039.347173
1782,81788.7115228
1783,138760.744698
1784,105417.930276
1785,125234.603518
1786,138211.524636
1787,180017.759974
1788,62530.139325
1789,99574.7929584
1790,74659.6131823
1791,183570.969907
1792,165585.264734
1793,132666.215487
1794,158622.923793
1795,135999.999572
1796,135888.895213
1797,117773.818181
1798,113460.191457
1799,103362.964278
1800,128225.653172
1801,124864.310729
1802,146854.180866
1803,147513.06457
1804,142815.534186
1805,137074.856726
1806,132761.723325
1807,138739.180294
1808,130453.397994
1809,122437.439615
1810,140506.49522
1811,106828.305918
1812,99525.0054974
1813,121990.93145
1814,93899.0559603
1815,52381.0209316
1816,106065.064319
1817,109308.399176
1818,159808.071079
1819,127857.032057
1820,68034.8023884
1821,124687.846995
1822,156202.795503
1823,57473.7835741
1824,126114.607767
1825,131752.647944
1826,103781.015214
1827,96610.7393933
1828,131547.270139
1829,131149.20236
1830,143182.119627
1831,155968.523459
1832,77527.0697463
1833,148805.674419
1834,127826.125105
1835,119737.764331
1836,125450.318877
1837,83539.7109783
1838,136722.528992
1839,105039.556843
1840,140832.787134
1841,129696.650369
1842,90551.0703399
1843,122552.376154
1844,141994.198416
1845,139550.05266
1846,157870.495436
1847,164679.479496
1848,51976.4843436
1849,117732.71677
1850,119039.481138
1851,159424.415272
1852,127025.095461
1853,129141.113594
1854,180915.019807
1855,167194.373638
1856,223636.385994
1857,144929.686692
1858,138277.359446
1859,122342.305989
1860,147675.659656
1861,121517.55037
1862,321808.420884
1863,311829.272382
1864,311939.210794
1865,330168.988383
1866,330608.03756
1867,230178.167975
1868,292755.556834
1869,205946.308148
1870,232000.568544
1871,253220.303261
1872,178239.595006
1873,228096.174657
1874,147981.476541
1875,210038.25138
1876,196261.487272
1877,214273.379119
1878,210931.18466
1879,122935.565603
1880,131361.660215
1881,243061.448866
1882,246901.264823
1883,189832.179131
1884,203989.453746
1885,247806.005491
1886,280805.29398
1887,221246.702756
1888,273125.563302
1889,171525.523936
1890,115123.036616
1891,151773.799081
1892,96648.2352547
1893,130490.279351
1894,125574.3166
1895,137568.214713
1896,131737.378678
1897,107884.211321
1898,116292.556236
1899,152433.187768
1900,140241.52457
1901,150982.374568
1902,136510.662174
1903,196977.200651
1904,126125.830208
1905,187692.286309
1906,143305.018009
1907,206228.412224
1908,111069.624298
1909,136541.883942
1910,123194.74709
1911,203674.112991
1912,296126.630974
1913,139897.102158
1914,71602.2565678
1915,271289.24815
1916,53556.4939744
1917,261467.796322
1918,141759.9048
1919,190529.090635
1920,160418.074035
1921,362554.461981
1922,318065.24761
1923,240400.553182
1924,213434.269452
1925,198489.53164
1926,358924.962977
1927,135591.093886
1928,164612.21115
1929,124663.349326
1930,138206.92534
1931,139638.387201
1932,141767.101504
1933,166018.305494
1934,181698.641634
1935,170336.306844
1936,186422.703995
1937,190442.894815
1938,179831.809398
