Id,SalePrice
1461,123507.048109
1462,165901.288625
1463,191632.275377
1464,194914.802358
1465,188543.29729
1466,175694.534002
1467,169522.891043
1468,165905.288259
1469,175783.545429
1470,127166.503359
1471,204777.963946
1472,94042.8799617
1473,98409.4378074
1474,148104.940376
1475,114962.667235
1476,356253.649268
1477,251920.139013
1478,290372.431107
1479,315512.197446
1480,504113.03287
1481,311108.544101
1482,204577.300464
1483,181888.800551
1484,166192.939427
1485,180579.107173
1486,199869.254009
1487,337016.391392
1488,225435.092743
1489,213508.002802
1490,228651.243882
1491,188539.876001
1492,100898.689375
1493,184115.11932
1494,295825.291062
1495,284613.82386
1496,243240.723993
1497,177880.749717
1498,166667.856348
1499,162027.069702
1500,162731.237585
1501,184463.745489
1502,151584.448101
1503,292353.01009
1504,232944.031733
1505,225739.967453
1506,187730.612256
1507,244193.579816
1508,187607.62792
1509,162692.78529
1510,146876.257752
1511,147513.88076
1512,170695.509899
1513,142979.317661
1514,172229.364233
1515,194191.796543
1516,155105.051748
1517,160042.863659
1518,135316.612165
1519,235130.66333
1520,138972.689937
1521,139177.731051
1522,168653.441738
1523,110460.309785
1524,123173.627808
1525,122339.775821
1526,114125.936956
1527,109005.756129
1528,129671.782051
1529,151681.28828
1530,171065.464235
1531,109372.975208
1532,97679.2214401
1533,151884.921778
1534,115884.99166
1535,154069.219451
1536,107613.170735
1537,72570.8333514
1538,153135.953489
1539,196883.356655
1540,106903.64545
1541,137843.903615
1542,136410.532089
1543,230096.753542
1544,80667.3056681
1545,106254.893368
1546,129241.041419
1547,141576.078139
1548,139232.803639
1549,115577.057098
1550,144216.824883
1551,109230.52871
1552,146744.896783
1553,150329.279467
1554,114623.879263
1555,170130.032231
1556,92826.0223898
1557,108461.651412
1558,96562.0975778
1559,70946.4796535
1560,129337.077
1561,146376.692698
1562,130267.347796
1563,123908.078423
1564,161682.138713
1565,151866.677694
1566,227506.584933
1567,76012.2103123
1568,225019.228087
1569,149075.859479
1570,147776.426791
1571,120207.222278
1572,147347.176971
1573,247525.048302
1574,116479.05308
1575,214321.904149
1576,270433.116464
1577,196600.742302
1578,145705.087109
1579,142384.904227
1580,197494.912252
1581,150171.856993
1582,130526.839538
1583,322413.862807
1584,230010.125515
1585,140508.663727
1586,70460.3931928
1587,97787.7238592
1588,151720.999466
1589,105324.324208
1590,133929.705298
1591,97693.0327017
1592,116130.814958
1593,126903.394972
1594,131512.223385
1595,109820.766258
1596,236827.876742
1597,181095.073383
1598,204217.484945
1599,169376.878983
1600,166401.099537
1601,65426.7356092
1602,117718.169834
1603,74027.3418491
1604,255776.075921
1605,236800.572374
1606,166234.5235
1607,166046.062734
1608,217826.09521
1609,194638.283533
1610,162415.830603
1611,139635.966848
1612,167045.01449
1613,168292.500348
1614,125558.608686
1615,81545.0868252
1616,65742.6347038
1617,87314.7716925
1618,122901.087097
1619,137621.681358
1620,166120.327127
1621,135264.585272
1622,142066.407038
1623,270868.509848
1624,221035.684213
1625,123617.264858
1626,161721.007306
1627,191209.272001
1628,281334.937586
1629,179664.103542
1630,367167.284784
1631,204844.308234
1632,226527.647307
1633,173108.271446
1634,181223.99541
1635,178317.757611
1636,152142.297879
1637,190215.227128
1638,187817.189762
1639,180423.313467
1640,258277.472292
1641,172511.429428
1642,236128.732345
1643,216345.333287
1644,225357.142709
1645,206241.887726
1646,157974.574777
1647,155326.183727
1648,133441.607048
1649,139569.388723
1650,117234.699609
1651,124677.231897
1652,96226.6458474
1653,96493.9043747
1654,149870.59735
1655,146512.872452
1656,141356.07938
1657,150524.7474
1658,143561.223427
1659,119748.506756
1660,160986.820341
1661,449508.89586
1662,388849.259262
1663,394433.400218
1664,491664.691922
1665,308955.705524
1666,325705.127583
1667,376210.688126
1668,347250.575503
1669,287437.06752
1670,356730.422954
1671,264763.343447
1672,468407.675152
1673,295153.597296
1674,237137.226485
1675,188323.866499
1676,196569.217702
1677,223205.329616
1678,443780.540146
1679,394827.237177
1680,354694.3933
1681,244767.043295
1682,304657.829063
1683,177471.395303
1684,167530.434921
1685,167312.644045
1686,167380.385864
1687,168148.087902
1688,193474.306032
1689,191755.814436
1690,190651.737269
1691,180973.947897
1692,261611.09356
1693,167295.663874
1694,182088.052023
1695,168681.508664
1696,274497.802825
1697,172147.184561
1698,367984.703812
1699,334928.923984
1700,250997.891958
1701,263261.827982
1702,259630.551836
1703,258921.871045
1704,278999.655749
1705,223306.00783
1706,448230.038468
1707,218031.696539
1708,218134.651528
1709,271452.571114
1710,221560.734865
1711,266224.86483
1712,269903.225508
1713,284492.632757
1714,221438.418768
1715,206761.373175
1716,187883.270812
1717,176455.278002
1718,134897.880847
1719,195575.747793
1720,241719.456031
1721,167881.750463
1722,133541.514302
1723,156752.80352
1724,222534.919521
1725,236648.233146
1726,189373.246878
1727,166721.629355
1728,177289.633906
1729,176140.258957
1730,160965.192968
1731,123048.946984
1732,132273.233575
1733,127553.190922
1734,127995.274624
1735,134283.413209
1736,120320.231009
1737,298176.668574
1738,220573.837109
1739,259424.183063
1740,246499.862686
1741,199658.964163
1742,173208.239716
1743,179345.887337
1744,306039.907856
1745,223461.167114
1746,170681.27524
1747,211934.533717
1748,227215.345526
1749,155192.655209
1750,128060.256547
1751,241827.817167
1752,124134.121712
1753,145880.590246
1754,188442.040393
1755,168672.701676
1756,134447.064866
1757,124665.731793
1758,147395.478159
1759,164039.823462
1760,167818.728228
1761,142342.660059
1762,181405.604797
1763,166288.351269
1764,118537.625004
1765,156074.797956
1766,179847.542814
1767,218918.747821
1768,148131.08001
1769,175706.170541
1770,150510.739352
1771,129060.451085
1772,129224.383987
1773,134189.110614
1774,131721.8765
1775,133622.362911
1776,124839.16908
1777,116680.608806
1778,140424.50124
1779,121226.036981
1780,180473.663059
1781,130375.660888
1782,91381.8436576
1783,146147.508985
1784,106109.54496
1785,125557.320842
1786,136094.111835
1787,159149.096182
1788,52653.1056992
1789,102558.082886
1790,84830.5374055
1791,183358.288903
1792,155152.838679
1793,129960.483811
1794,153924.991011
1795,135219.251242
1796,129243.531653
1797,121130.991343
1798,128077.724421
1799,115076.047451
1800,133736.537305
1801,128678.857691
1802,122991.881136
1803,145886.351406
1804,145397.151527
1805,136878.37442
1806,120231.351911
1807,129021.744731
1808,121657.965567
1809,119771.380605
1810,158400.527496
1811,97410.0141278
1812,101322.226607
1813,129405.00624
1814,106139.018451
1815,51157.0258218
1816,103629.525306
1817,114103.196451
1818,152762.205419
1819,120207.563314
1820,40406.9584121
1821,111962.413475
1822,144408.328166
1823,39345.5819062
1824,136911.983113
1825,137415.647879
1826,105541.864769
1827,103976.467228
1828,137385.12043
1829,122327.309708
1830,148831.002013
1831,150129.598697
1832,89026.0889511
1833,141851.751879
1834,115650.262114
1835,137477.238486
1836,121418.524158
1837,89461.4781102
1838,126905.047248
1839,96207.4696745
1840,173877.032645
1841,137349.212049
1842,78376.2137369
1843,134254.895108
1844,138926.904579
1845,134865.770999
1846,154751.514587
1847,162350.446818
1848,57386.6491712
1849,110692.212508
1850,119528.034323
1851,154705.459551
1852,126242.153309
1853,142057.532853
1854,176647.012828
1855,140100.679634
1856,218664.741089
1857,142453.779868
1858,139397.050242
1859,119316.710867
1860,151939.692204
1861,118984.645437
1862,315778.042092
1863,298461.300251
1864,298359.495455
1865,320717.061656
1866,342024.258839
1867,227726.756148
1868,308318.600243
1869,205222.485893
1870,232480.729435
1871,237483.881339
1872,167714.405006
1873,223404.548757
1874,145526.842123
1875,206227.792566
1876,197032.040011
1877,209040.443211
1878,214168.42713
1879,128033.059861
1880,137538.448783
1881,248391.338416
1882,248508.417564
1883,187661.033698
1884,207625.181303
1885,242381.080055
1886,294557.780274
1887,198626.149754
1888,267539.849453
1889,159108.930165
1890,128188.840331
1891,133596.101783
1892,108143.734577
1893,134418.349795
1894,133778.765824
1895,135972.586988
1896,127692.827052
1897,113540.041603
1898,102185.584759
1899,152960.764886
1900,139952.102565
1901,182784.433329
1902,134303.910563
1903,226303.214403
1904,142696.622362
1905,190444.590873
1906,169972.785307
1907,194997.242358
1908,114175.087184
1909,133049.914617
1910,117952.39299
1911,206542.745793
1912,300153.936479
1913,142143.216077
1914,48046.921109
1915,322301.142625
1916,66150.1411426
1917,250994.135012
1918,136367.613187
1919,170147.291762
1920,143597.402549
1921,411697.432386
1922,316595.9583
1923,212162.039394
1924,227727.032385
1925,196999.481135
1926,401385.973145
1927,131912.643712
1928,161681.882757
1929,126932.253008
1930,137907.09998
1931,143578.604112
1932,138419.763083
1933,192393.709181
1934,184180.654841
1935,178953.102486
1936,189381.269195
1937,182107.93917
1938,174799.614046
1939,238157.593633
1940,189278.608882
1941,180269.680556
1942,189424.706202
1943,208091.31448
1944,376775.870449
1945,401498.40916
1946,154513.788857
1947,303960.773957
1948,197544.068129
1949,252954.659631
1950,181759.879382
1951,263613.577243
1952,214996.859097
1953,169872.153122
1954,180249.881731
1955,135010.445681
1956,254447.011703
1957,155184.362356
1958,337944.691705
1959,141777.629266
1960,113551.279244
1961,124199.171194
1962,94086.7767757
1963,102777.65173
1964,112026.937745
1965,145988.063479
1966,136275.771137
1967,293104.482428
1968,466955.843764
1969,390188.110049
1970,430415.786562
1971,477081.226291
1972,386143.792109
1973,254392.205714
1974,336314.514732
1975,480514.978877
1976,272816.408514
1977,376611.670507
1978,352091.00484
1979,328859.540795
1980,196913.839468
1981,353454.293317
1982,217856.611014
1983,204864.270307
1984,167047.519638
1985,224213.46304
1986,220739.052706
1987,166211.191379
1988,177426.594878
1989,191508.13822
1990,222486.74566
1991,233985.377748
1992,216807.344092
1993,163783.260392
1994,225102.186989
1995,189858.331584
1996,250865.132599
1997,319023.109248
1998,346321.647066
1999,257616.18239
2000,323460.00908
2001,272095.293537
2002,243392.433058
2003,260060.504416
2004,274611.639969
2005,206478.870249
2006,224801.090558
2007,249672.332369
2008,226742.100131
2009,194988.052564
2010,189070.665116
2011,139888.376209
2012,185583.674502
2013,182181.208576
2014,186370.579033
2015,201761.039321
2016,199214.651764
2017,204848.22082
2018,124898.808099
2019,136592.211141
2020,114963.453656
2021,109730.254315
2022,182347.5417
2023,135418.098594
2024,239353.517029
2025,322528.248651
2026,175902.543762
2027,159115.017412
2028,148320.368253
2029,169163.814133
2030,287242.185396
2031,235431.707554
2032,243963.148646
2033,257734.746263
2034,164388.901856
2035,211149.203306
2036,180164.194822
2037,184306.179771
2038,291563.856162
2039,218694.376231
2040,281933.530388
2041,290829.56854
2042,199890.190072
2043,173296.249863
2044,176758.607731
2045,212444.969484
2046,138183.285263
2047,148604.3609
2048,137366.486946
2049,139603.684944
2050,176883.922183
2051,112126.915858
2052,130744.064134
2053,146621.998085
2054,75966.0610275
2055,162164.946215
2056,144475.642948
2057,114545.607108
2058,228014.067776
2059,133005.365077
2060,168058.689658
2061,173791.479966
2062,132373.725171
2063,114758.165604
2064,142946.488976
2065,118110.40981
2066,168467.549918
2067,118779.208903
2068,136255.34553
2069,85773.6731748
2070,110303.191192
2071,97561.4518024
2072,111439.269564
2073,142830.925736
2074,190328.029252
2075,145355.956879
2076,120286.937324
2077,154926.584458
2078,131513.177905
2079,132212.390141
2080,119572.472013
2081,121975.277799
2082,134566.300396
2083,137936.914608
2084,107678.310547
2085,125229.426731
2086,117001.435717
2087,119998.065825
2088,98673.3934223
2089,76497.5474787
2090,122485.831388
2091,130902.824233
2092,133496.314392
2093,120497.683448
2094,111719.193241
2095,150586.339626
2096,83440.8615253
2097,94605.9198586
2098,145661.1037
2099,56471.471116
2100,89602.2214912
2101,123030.650097
2102,117809.131299
2103,102129.283915
2104,123611.834227
2105,120941.162645
2106,69930.1603671
2107,216588.169146
2108,114760.432656
2109,112889.343299
2110,138755.813482
2111,140216.687169
2112,139949.889391
2113,125526.436205
2114,111101.569317
2115,163241.948211
2116,120281.856105
2117,147938.952882
2118,125271.221388
2119,109216.211962
2120,116140.470853
2121,104600.693289
2122,107864.661686
2123,88257.7989245
2124,166471.778634
2125,122133.441831
2126,144672.02839
2127,155329.913635
2128,122139.699001
2129,94531.769204
2130,137980.48891
2131,144238.18627
2132,117419.279043
2133,122584.661468
2134,124546.767586
2135,90101.7339336
2136,80475.4797569
2137,118166.863488
