Id,SalePrice
1461,124328.800007
1462,160832.076699
1463,188361.402857
1464,194233.180893
1465,186641.381429
1466,175299.207008
1467,172582.866943
1468,167345.41679
1469,175191.214652
1470,127337.525077
1471,203482.452763
1472,94907.792476
1473,96762.6043116
1474,147769.478748
1475,116170.883247
1476,368433.794972
1477,252737.340449
1478,291884.286445
1479,305645.269963
1480,484154.457049
1481,311258.913403
1482,204755.208135
1483,178641.229168
1484,166389.03009
1485,179042.586773
1486,196500.714439
1487,336950.312209
1488,234965.431662
1489,210611.535719
1490,227821.800663
1491,190971.56678
1492,98043.9778679
1493,181377.701679
1494,298072.489129
1495,283855.591213
1496,241470.119685
1497,181525.993576
1498,163565.211476
1499,162130.09814
1500,158761.403909
1501,181144.867625
1502,150769.072101
1503,288449.352804
1504,238413.54293
1505,225127.025842
1506,183738.286567
1507,245187.576545
1508,195211.3763
1509,161460.618576
1510,147407.488573
1511,147071.990755
1512,172336.766867
1513,140097.620258
1514,169240.218328
1515,191135.167238
1516,149946.786834
1517,158149.450994
1518,132113.791307
1519,226842.815414
1520,137317.437754
1521,137545.716539
1522,168278.460385
1523,110331.01244
1524,121789.189145
1525,123728.461868
1526,116734.275918
1527,108944.277678
1528,126898.236917
1529,149737.296613
1530,170580.768904
1531,112451.300347
1532,98102.4898716
1533,152660.935052
1534,118040.26864
1535,151498.262244
1536,109353.193826
1537,71987.7309724
1538,147357.726609
1539,191995.242441
1540,102678.453854
1541,140316.124361
1542,135267.452772
1543,215245.601747
1544,79919.8457221
1545,107145.246611
1546,130401.599024
1547,141501.264488
1548,138395.809383
1549,113248.588031
1550,142698.211497
1551,110158.328452
1552,144930.680916
1553,158622.686518
1554,117012.000035
1555,168439.144389
1556,89475.4832332
1557,110201.734248
1558,98795.7504549
1559,75267.1410169
1560,131562.79629
1561,142799.090646
1562,130668.953986
1563,123115.008333
1564,162803.959708
1565,151653.109594
1566,237893.312678
1567,75251.4225308
1568,223431.372944
1569,147951.23162
1570,142012.403105
1571,122838.042456
1572,148021.190672
1573,249815.892881
1574,119004.356729
1575,218988.866801
1576,261516.810772
1577,198863.61739
1578,143705.639222
1579,145459.306484
1580,195354.564683
1581,152076.546231
1582,130002.69153
1583,320484.865224
1584,233133.925595
1585,140706.554282
1586,73719.9697416
1587,100881.774618
1588,148717.213647
1589,101348.261364
1590,134763.31605
1591,98068.6883961
1592,117658.702914
1593,126612.595873
1594,133110.883154
1595,111290.504166
1596,228097.529253
1597,181965.481489
1598,198795.669213
1599,169903.479512
1600,170393.44243
1601,67039.5624147
1602,115846.815322
1603,77817.0413367
1604,261671.472123
1605,239193.540077
