Id,SalePrice
1461,120766.736365
1462,149007.527809
1463,178659.766215
1464,195581.186842
1465,191116.659423
1466,172375.285318
1467,178650.654788
1468,159836.768997
1469,197186.90808
1470,113262.395459
1471,202591.194938
1472,98921.946254
1473,94472.5430752
1474,145711.645121
1475,108673.089513
1476,339584.556597
1477,235697.717851
1478,298884.689036
1479,288426.97027
1480,433254.732187
1481,293526.17614
1482,209304.828543
1483,182810.679777
1484,162535.416354
1485,202002.204471
1486,200429.113778
1487,306788.042877
1488,234064.759785
1489,182609.045169
1490,231954.045715
1491,196884.168068
1492,92567.2095066
1493,189687.922774
1494,286212.002838
1495,275718.324085
1496,229833.902376
1497,172527.892138
1498,161127.02786
1499,161002.145284
1500,152021.662896
1501,167104.755485
1502,147480.700409
1503,280368.003586
1504,240799.808185
1505,220461.456328
1506,192837.355472
1507,240811.343845
1508,199088.151899
1509,160316.687167
1510,137380.333303
1511,148140.961389
1512,175135.094282
1513,144935.887975
1514,146487.715655
1515,193594.136774
1516,160704.397914
1517,164679.318376
1518,135785.463068
1519,205970.62759
1520,121698.574882
1521,127722.05705
1522,186304.71836
1523,102171.907386
1524,129054.613262
1525,114293.066823
1526,107811.2035
1527,100431.125235
1528,146248.207489
1529,145456.374818
1530,180266.221866
1531,105568.057193
1532,104008.41868
1533,151768.740918
1534,133235.121494
1535,158647.380744
1536,112386.847745
1537,57917.8388577
1538,147395.693269
1539,212332.24467
1540,93818.7649761
1541,145556.562929
1542,141028.836686
1543,173891.716556
1544,88460.5961519
1545,110130.139496
1546,133047.200387
1547,134640.972969
1548,136872.887644
1549,114660.133299
1550,126930.307641
1551,120592.393002
1552,129850.76215
1553,145297.711738
1554,117518.774953
1555,165736.157632
1556,84077.7017479
1557,98190.3912652
1558,103370.380032
1559,77716.1276477
1560,139025.571047
1561,124662.748662
1562,129714.305311
1563,115808.478351
1564,161004.307896
1565,145286.387463
1566,234961.580546
1567,77595.8276615
1568,223503.523343
1569,124266.8305
1570,147731.127428
1571,127813.495577
1572,142833.473498
1573,245786.578151
1574,114894.002832
1575,224019.745696
1576,245756.370087
1577,179746.105429
1578,144625.677735
1579,136706.061975
1580,197767.276896
1581,158559.862771
1582,121566.945292
1583,292933.609185
1584,215418.019786
1585,139757.173249
1586,61823.6954369
1587,106408.849931
1588,145681.031282
1589,96458.4138484
1590,138151.925456
1591,89941.0378884
1592,124095.100824
1593,127306.272586
1594,121181.133785
1595,101750.34229
1596,199555.813464
1597,170510.520171
1598,216107.365139
1599,175851.359576
1600,173968.990488
1601,61751.2353545
1602,115187.601697
1603,87766.6687548
1604,256306.598214
1605,253216.848003
1606,170008.872032
1607,177547.504696
1608,226398.201327
1609,180988.52041
1610,149959.973477
1611,138200.425715
1612,173681.347593
1613,162102.517935
1614,129109.629918
1615,95030.7772367
1616,79225.7923571
1617,95514.3579528
1618,119669.347689
1619,139419.483039
1620,146934.293222
1621,142992.568632
1622,144251.543801
1623,266831.989195
1624,210592.435831
1625,118141.937194
1626,171631.320836
1627,191019.811889
1628,284783.413648
1629,183279.318263
1630,325643.377754
1631,218999.269739
1632,237529.624737
1633,181486.271568
1634,185218.269345
1635,182608.956219
1636,155623.951162
1637,199576.279993
1638,191303.454462
1639,191360.299491
1640,264308.570537
1641,189100.398902
1642,237422.807848
1643,218947.490846
1644,234001.132588
1645,210746.204304
1646,163119.334856
1647,169273.341772
1648,125240.63853
1649,140690.881807
1650,104626.104621
1651,119424.285942
1652,100139.997122
1653,103659.909514
1654,144360.436614
1655,135895.67745
1656,137591.478988
1657,144331.985186
1658,142557.728995
1659,111971.087951
1660,151017.977158
1661,433550.160341
1662,370600.60138
1663,367590.345981
1664,472315.632496
1665,300323.03477
1666,313958.330862
1667,364110.190605
1668,338543.041087
1669,307324.561481
1670,347370.626857
1671,251285.978237
1672,396784.949639
1673,281150.291956
1674,235113.115628
1675,193204.542826
1676,191874.321383
1677,214009.92689
1678,415856.482805
1679,357296.030457
1680,318386.516566
1681,244153.738361
1682,295596.12755
1683,178420.021026
1684,185961.713311
1685,180007.794526
1686,171800.982361
1687,180774.33213
1688,194237.473198
1689,198521.952188
1690,204707.110497
1691,195876.618696
1692,280152.110388
1693,185403.099457
1694,184941.405105
1695,167827.053143
1696,278030.555941
1697,173868.95752
1698,322934.701786
1699,301116.652086
1700,239242.995848
1701,264686.729345
1702,244752.130185
1703,245315.78533
1704,273504.673596
1705,246204.802371
1706,393779.474754
1707,205209.799684
1708,195670.150892
1709,265085.415065
1710,217232.738086
1711,273906.741233
1712,244200.038527
1713,269553.337871
1714,224051.307052
1715,206774.210754
1716,185715.210194
1717,180421.906748
1718,139316.451216
1719,206828.269966
1720,250594.023708
1721,175913.265722
1722,134146.107452
1723,165373.822069
1724,201869.061791
1725,238352.317703
1726,189242.822603
1727,155765.832496
1728,191552.056591
1729,165047.368059
1730,162764.347552
1731,124925.76546
1732,124460.518242
1733,108336.713588
1734,121206.301251
1735,136585.623226
1736,110052.040667
1737,284292.047273
1738,240420.180204
1739,239667.685327
1740,198259.676882
1741,181718.42373
1742,166479.011987
1743,180102.230685
1744,308700.987057
1745,213473.50094
1746,191856.447117
1747,224579.062777
1748,226517.939937
1749,147150.805546
1750,127938.36392
1751,271411.43276
1752,112373.224065
1753,145523.880981
1754,190479.973528
1755,171981.495066
1756,123241.761853
1757,117707.097991
1758,143546.864391
1759,163799.766515
1760,165762.63717
1761,145927.312237
1762,173842.855143
1763,189363.609487
1764,111643.094954
1765,176727.111452
1766,192476.852751
